kopalnia_DATASIZE_200_KNN_2_distanceAlgorithm_STATISTICS_PERCENT_0-2_Algorithms_list_sorting_MAGNETIC
MEAN 5
MAX 4
MIN 2
MEDIANA 1
MODE 6
PERCENTILE-10 0
PERCENTILE-20 0
PERCENTILE-50 0
PERCENTILE-70 1
PERCENTILE-90 0
kopalnia_DATASIZE_200_KNN_2_distanceAlgorithm_STATISTICS_PERCENT_0-2_Algorithms_list_sorting_RSSI
MEAN 18
MAX 0
MIN 1
MEDIANA 0
MODE 0
PERCENTILE-10 0
PERCENTILE-20 0
PERCENTILE-50 0
PERCENTILE-70 0
PERCENTILE-90 0
