kuznia1_KNN_2_distanceAlgorithm_STATISTICS_Algorithms_MAGNETIC
MEAN 30
MAX 3
MIN 2
MEDIANA 5
MODE 1
PERCENTILE-10 2
PERCENTILE-20 3
PERCENTILE-50 0
PERCENTILE-70 1
PERCENTILE-90 2
kuznia1_KNN_2_distanceAlgorithm_STATISTICS_Algorithms_RSSI
MEAN 49
MAX 0
MIN 0
MEDIANA 0
MODE 0
PERCENTILE-10 0
PERCENTILE-20 0
PERCENTILE-50 0
PERCENTILE-70 0
PERCENTILE-90 0
