kopalnia_DATASIZE_200_KNN_4_distanceAlgorithm_PROBABILITY_MISSING_AP_1_Algorithms_ap_vector_MAGNETIC
MEAN 15
MAX 1
MIN 2
MEDIANA 0
MODE 0
PERCENTILE-10 0
PERCENTILE-20 1
PERCENTILE-50 0
PERCENTILE-70 0
PERCENTILE-90 0
kopalnia_DATASIZE_200_KNN_4_distanceAlgorithm_PROBABILITY_MISSING_AP_1_Algorithms_ap_vector_RSSI
MEAN 19
MAX 0
MIN 0
MEDIANA 0
MODE 0
PERCENTILE-10 0
PERCENTILE-20 0
PERCENTILE-50 0
PERCENTILE-70 0
PERCENTILE-90 0
