kopalnia_DATASIZE_200_KNN_1_distanceAlgorithm_STATISTICS_Algorithms_MAGNETIC
MEAN 5
MAX 8
MIN 4
MEDIANA 0
MODE 0
PERCENTILE-10 0
PERCENTILE-20 0
PERCENTILE-50 0
PERCENTILE-70 2
PERCENTILE-90 0
kopalnia_DATASIZE_200_KNN_1_distanceAlgorithm_STATISTICS_Algorithms_RSSI
MEAN 18
MAX 1
MIN 0
MEDIANA 0
MODE 0
PERCENTILE-10 0
PERCENTILE-20 0
PERCENTILE-50 0
PERCENTILE-70 0
PERCENTILE-90 0
