kopalnia_DATASIZE_200_KNN_4_distanceAlgorithm_STATISTICS_APLENGTH_7_Algorithms_1_MAGNETIC
MEAN 4
MAX 8
MIN 3
MEDIANA 0
MODE 3
PERCENTILE-10 1
PERCENTILE-20 0
PERCENTILE-50 0
PERCENTILE-70 0
PERCENTILE-90 0
kopalnia_DATASIZE_200_KNN_4_distanceAlgorithm_STATISTICS_APLENGTH_7_Algorithms_1_RSSI
MEAN 18
MAX 0
MIN 1
MEDIANA 0
MODE 0
PERCENTILE-10 0
PERCENTILE-20 0
PERCENTILE-50 0
PERCENTILE-70 0
PERCENTILE-90 0
