kuznia1_KNN_3_distanceAlgorithm_STATISTICS_APLENGTH_7_Algorithms_c_distribution_MAGNETIC
MEAN 13
MAX 6
MIN 6
MEDIANA 2
MODE 4
PERCENTILE-10 6
PERCENTILE-20 2
PERCENTILE-50 0
PERCENTILE-70 7
PERCENTILE-90 3
kuznia1_KNN_3_distanceAlgorithm_STATISTICS_APLENGTH_7_Algorithms_c_distribution_RSSI
MEAN 49
MAX 0
MIN 0
MEDIANA 0
MODE 0
PERCENTILE-10 0
PERCENTILE-20 0
PERCENTILE-50 0
PERCENTILE-70 0
PERCENTILE-90 0
