kopalnia_DATASIZE_200_KNN_2_distanceAlgorithm_STATISTICS_APLENGTH_7_Algorithms_c_distribution_MAGNETIC
MEAN 1
MAX 3
MIN 2
MEDIANA 0
MODE 3
PERCENTILE-10 3
PERCENTILE-20 1
PERCENTILE-50 0
PERCENTILE-70 2
PERCENTILE-90 4
kopalnia_DATASIZE_200_KNN_2_distanceAlgorithm_STATISTICS_APLENGTH_7_Algorithms_c_distribution_RSSI
MEAN 18
MAX 1
MIN 0
MEDIANA 0
MODE 0
PERCENTILE-10 0
PERCENTILE-20 0
PERCENTILE-50 0
PERCENTILE-70 0
PERCENTILE-90 0
